FIPS,County Name,County State,BuyerFullName,BuyerState,BuyerCity,BuyerAddress,BuyerZIP,BuyerPurchases6MSum
12069,Lake,FL,LONGRENT LLC,Windermere,FL,9752 Wyland Ct,34786,4
12069,Lake,FL,ORLANDO BROTHERS INVESTMENTS LLC,Orlando,FL,3900 S Summerlin Ave,32806,4
12069,Lake,FL,BLUE KEY HOMES LLC,Orlando,FL,924 N Magnolia Ave Ste 202,32803,4
12069,Lake,FL,EXOTIC STONES & HOMES LLC,Eustis,FL,34417 Donna Vista Pl,32736,4
12069,Lake,FL,MICHAEL AND GRETTA ELLIS REVOCABLE TRUST,Eustis,FL,40191 Lake Norris Rd,32736,4
12069,Lake,FL,ZAMBRANO PAUL A,Brooksville,FL,2235 Rackley Rd,34604,3
12069,Lake,FL,PAMONHA LLC,Orlando,FL,7065 Westpointe Blvd Ste 102,32835,3
12069,Lake,FL,LAKEHAVEN ON GRAND LLC,Minneola,FL,230 Mohawk Rd,34715,3
12069,Lake,FL,GOOD HOMES PROPERTIES LLC,Winter Garden,FL,15815 Shaddock Dr Ste 120,34787,3
12069,Lake,FL,MARONDA HOMES LLC OF FLORIDA,Sanford,FL,4033 W State Road 46,32771,3
12069,Lake,FL,FLORIDA 1-10 LLC,Staten Island,NY,37 Indale Ave,10309,3
12069,Lake,FL,TLC HODGES RESERVE LLC,Orlando,FL,605 Commonwealth Ave,32803,3
12069,Lake,FL,A FATHER & SON CORPORATION,Mount Dora,FL,18848 Us Highway 441,32757,3
12069,Lake,FL,CUTTING EDGE CONSULTANTS LLC,Clermont,FL,11552 Osprey Pointe Blvd,34711,3
12069,Lake,FL,EGNER JOHN,Longwood,FL,495 Pickford Pt,32779,3
12069,Lake,FL,POLAR BEAR ACQUISITIONS LLC,Altamonte Springs,FL,1387 Black Willow Trl,32714,3
12069,Lake,FL,RYAN FAMILY TRUST,Mount Dora,FL,16318 County Road 448,32757,3
12069,Lake,FL,OLD WORLD CAPITAL INC,Windermere,FL,2629 Stanton Hall Ct,34786,3
12069,Lake,FL,MASBEL PROPERTIES LLC,Orlando,FL,111 N Orange Ave Ste 800,32801,3
12069,Lake,FL,STEPPING STONES PROPERTIES LLC,Okahumpka,FL,Po Box 96,34762,3
12069,Lake,FL,EXPERT INVESTMENTS LLC,Mount Dora,FL,1222 Camp Ave,32757,3
12069,Lake,FL,LEEWARD FLORIDIAN GARDENS LLC,Fort Lauderdale,FL,717 Middle River Dr,33304,3
12069,Lake,FL,SK HAMMOCK OAKS LLC,Tampa,FL,14025 Riveredge Dr Ste 175,33637,3
12069,Lake,FL,HABITAT FOR HUMANITY OF LAKE-SUMTER FLORIDA I,Eustis,FL,1806 S Bay St,32726,3
12069,Lake,FL,COASTAL PROPERTY HOMEBUYERS TRUST,Miami Beach,FL,1508 Bay Rd Apt 1004,33139,3
12069,Lake,FL,GRANDVIEW VENTURES LLC,Hollywood,FL,7411 Raleigh St,33024,3
12069,Lake,FL,LAJA INVESTMENTS LLC,Orlando,FL,7065 Westpointe Blvd Ste 102,32835,3
12069,Lake,FL,FULL THROTTLE MX RACING INC,Clermont,FL,11136 Scenic Vista Dr,34711,2
12069,Lake,FL,MERU DESIGN INC,Chuluota,FL,912 Poinsettia Dr,32766,2
12069,Lake,FL,SOUTHERN PROPERTIES FLORIDA LLC,Bushnell,FL,218 N Florida St Ste 2,33513,2
12069,Lake,FL,INSIGHT CONSTRUCTION SERVICES LLC,Clermont,FL,21801 County Road 455,34715,2
12069,Lake,FL,DUTRA REAL ESTATE LLC,Orlando,FL,6735 Conroy Rd Ste 309,32835,2
12069,Lake,FL,VISTA AVE LLC,Scottsdale,AZ,7135 E Camelback Rd Ste 230,85251,2
12069,Lake,FL,ST JOHNS RIVER LAND CO LLC,Deland,FL,33201 State Road 44,32720,2
12069,Lake,FL,MY RENTALS & MANAGEMENT LLC,Winter Garden,FL,16207 Point Rock Dr,34787,2
12069,Lake,FL,FIND FEED & RESTORE INC,Clermont,FL,11702 Indian Hills Ln,34711,2
12069,Lake,FL,ROCK VALLEY MINORI LLC,Winter Garden,FL,5739 Orange Orchard Dr,34787,2
12069,Lake,FL,EUTIS 4T LLC,Bradenton,FL,7502 Portosueno Ave,34209,2
12069,Lake,FL,MANGO DREAM LLC,Tavares,FL,15012 Colley Dr,32778,2
12069,Lake,FL,LYL CORPORATIVE LLC,Winter Garden,FL,5739 Orange Orchard Dr,34787,2
12069,Lake,FL,LOYOLA & CO LLC,Orlando,FL,5401 S Kirkman Rd Ste 560,32819,2
12069,Lake,FL,DWR INVESTMENT GROUP INC,Clermont,FL,19741 County Road 455,34715,2
12069,Lake,FL,SHORE ACRES SANDHILL LLC,Pinellas Park,FL,6114 105th Ter N,33782,2
12069,Lake,FL,VILLASE LP,Ocoee,FL,1711 Amazing Way Ste 213,34761,2
12069,Lake,FL,DD HOLDINGS COMPANY LLC,Winter Park,FL,147 W Lyman Ave,32789,2
12069,Lake,FL,CHRISTIAN WORSHIP CENTER OF CENTRAL FLORIDA I,Leesburg,FL,929 County Road 468,34748,2
12069,Lake,FL,DTOM ENTERPRISES LLC,Deland,FL,608 White Oak Way,32720,2
12069,Lake,FL,AMERISTAR GROUP INC,Clermont,FL,17520 Placidity Ave,34714,2
12069,Lake,FL,MEGA 1403-05 LLC,Eustis,FL,100 E Hazzard Ave,32726,2
12069,Lake,FL,SANFORD FL CONSTRUCTION LLC,Sanford,FL,2377 River Tree Cir,32771,2
12069,Lake,FL,RINGLEVER RETREATS LLC,Montverde,FL,14815 Algardi St,34756,2
12069,Lake,FL,BETEL REAL ESTATE LLC,Winter Garden,FL,10031 Sway St,34787,2
12069,Lake,FL,PERINELLI LLC,The Villages,FL,613 Brighton Dr,32162,2
12069,Lake,FL,PARHELION HOMES INC,Orlando,FL,1640 Delaney Ave,32806,2
12069,Lake,FL,SAFE C AND R LLC,Fruitland Park,FL,1847 Miller Blvd,34731,2
12069,Lake,FL,MIRRAH IMAGE SERVICES LLC,Leesburg,FL,2862 W Main St,34748,2
12069,Lake,FL,EVERGREEN FENCE LLC,Groveland,FL,7064 Sampey Rd Unit 6/7,34736,2
12069,Lake,FL,PREMIER KEY AUCTIONS LLC,Orlando,FL,8021 Belshire Dr,32835,2
12069,Lake,FL,GGF HOMES LLC,Windermere,FL,13305 Bellaria Cir,34786,2
12069,Lake,FL,JOSEPH P LEBKUECHER JR 2025 REVOCABLE TRUST,Clermont,FL,10929 Arrowtree Blvd,34715,2
12069,Lake,FL,YAHTI CASH SOLUTION,Homestead,FL,27307 Sw 138th Ct,33032,2
12069,Lake,FL,KALRAV 4 U LLC,Gotha,FL,9957 8th St,34734,2
12069,Lake,FL,BISHOPS GATE PROPERTY COMPANY LLC,Howey In The Hills,FL,26945 Bella Vista Dr,34737,2
12069,Lake,FL,TAKAHASHI PROPERTIES LLC,Orlando,FL,7680 Universal Blvd Ste 100,32819,2
12069,Lake,FL,FIPECA ENTERPRISE LLC,Winter Garden,FL,14590 Black Quill Dr,34787,2
12069,Lake,FL,LAKE APOPKA NATURAL GAS DISTRICT,Winter Garden,FL,1320 Winter Garden Vineland Rd,34787,2
12069,Lake,FL,LAKE HOWEY PROPERTIES LLC,Orlando,FL,7680 Universal Blvd Ste 580,32819,2
12069,Lake,FL,NEXALENT LLC,Minneola,FL,445 Switchgrass Loop,34715,2
12069,Lake,FL,REVOLUTION HOLDINGS LLC,Saint Petersburg,FL,7901 4th St N Ste 300,33702,2
12069,Lake,FL,ANDOR PROPERTIES LLC,Casselberry,FL,1425 Waukon Cir,32707,2
12069,Lake,FL,STRUT LAND LLC,Tarrytown,GA,2810 Thompson Pond Rd,30470,2
12069,Lake,FL,MSCTF ENTERPRISE LLC,Ocoee,FL,2546 Auld Scot Blvd,34761,2
12069,Lake,FL,NORMAN & NATALIA BUSINESS CORP,Ocoee,FL,1711 Amazing Way Ste 213,34761,2
12069,Lake,FL,HFB TRINITY LAKES LLC,Irvine,CA,18300 Von Karman Ave Ste 1000,92612,2
12069,Lake,FL,CAPEJOANA LLC,Orlando,FL,5728 Major Blvd Ste 309,32819,2
12069,Lake,FL,BRIDGEPOINT MANAGEMENT LLC,Windermere,FL,12773 Westside Village Loop,34786,2
12069,Lake,FL,SIR ECTOR LLC,Waukesha,WI,509 Century Oak Dr,53188,2
12069,Lake,FL,ONE WORLD DEVELOPMENT LLC,Tampa,FL,400 N Tampa St Ste 1550,33602,2
12069,Lake,FL,LANDMARK CUSTOM BUILDER & REMODELING LLC,Kissimmee,FL,1420 Celebration Blvd Ste 200,34747,2
12069,Lake,FL,EAGLE HOMES CONSTRUCTION LLC,Lake Mary,FL,Po Box 950571,32795,2
12069,Lake,FL,COUTURE CAPITAL PARTNERS LLC,Mount Dora,FL,440 Royellou Ln Ste 201,32757,2
12069,Lake,FL,TALE GROUP LLC,Orlando,FL,14916 Indigo Lake Dr,32824,2
12069,Lake,FL,ROCK VALLEY AMALFI LLC,Winter Garden,FL,5739 Orange Orchard Dr,34787,2
12069,Lake,FL,GRP ENTERPRISE REALTY,Clermont,FL,1717 Burnham Ct,34714,2
12069,Lake,FL,UPHOUSE SOLUTIONS LLC,Windermere,FL,11626 Ashlin Park Blvd,34786,2
12071,Lee,FL,LENNAR HOMES LLC,Fort Myers,FL,10481 Ben C Pratt Six Mile Cypress Pkwy,33966,441
12071,Lee,FL,LENNAR HOMES LLC,Fort Myers,FL,10481 Six Mile Cypress Pkwy,33906,386
12071,Lee,FL,FLORIDA 735 LLC,Annapolis,MD,726 Second St Ste 2a,21403,319
12071,Lee,FL,PLANET HOME LENDING LLC,Meriden,CT,321 Research Pkwy Ste 303,6450,270
12071,Lee,FL,INVITATION HOMES 7 FLORIDA LP,Dallas,TX,Po Box 803467,75380,199
12071,Lee,FL,CAH-SWFL LAND HOLDINGS LLC,Fort Myers,FL,6330 Techster Blvd,33966,189
12071,Lee,FL,ADAMS HOMES OF NORTHWEST FLORIDA INC,Pensacola,FL,100 W Garden St Unit 2,32502,158
12071,Lee,FL,PULTE HOME COMPANY LLC,Bonita Springs,FL,24311 Walden Center Dr Ste 300,34134,122
12071,Lee,FL,LENNAR HOMES LLC,Fort Myers,FL,10481 Ben C Pratt,33966,121
12071,Lee,FL,MARONDA HOMES LLC OF FLORIDA,Tampa,FL,3917 Riga Blvd,33619,115
12071,Lee,FL,COASTON HOMES LLC,Sarasota,FL,6561 Palmer Park Cir Ste B,34238,110
12071,Lee,FL,FLORIDA SL LLC,Fort Myers,FL,10481 Six Mile Cypress Pkwy,33966,102
12071,Lee,FL,DR HORTON INC,Fort Myers,FL,10541 Six Mile Cypress Pkwy,33966,101
12071,Lee,FL,RCAF ACQUISITION TRUST,Coppell,TX,3501 Olympus Blvd Ste 500,75019,100
12071,Lee,FL,DR HORTON INC,Fort Myers,FL,10541 Ben C Pratt Six Mile Cypress Pkwy 100,33966,92
12071,Lee,FL,HOLIDAY BUILDERS INC,Melbourne,FL,2293 W Eau Gallie Blvd,32935,85
12071,Lee,FL,GOLEX PROPERTIES LLC,Boca Raton,FL,150 E Palmetto Park Rd Ste 201,33432,68
12071,Lee,FL,ROYAL SOUTHWEST HOLDINGS LLC,Fort Myers,FL,6214 Presidential Ct Ste B,33919,68
12071,Lee,FL,WJHFL LLC,Alpharetta,GA,2325 Lakeview Pkwy Ste 600,30009,62
12071,Lee,FL,TOLL SOUTHEAST LP COMPANY INC,Fort Washington,PA,1140 Virginia Dr,19034,60
12071,Lee,FL,GN1 INVESTING LLC,Lehigh Acres,FL,5451 Lee St Unit 4,33971,56
12071,Lee,FL,SUNLIFE LAND HOLDINGS LLC,Tampa,FL,201 E Kennedy Blvd Ste 625,33602,54
12071,Lee,FL,TRA MY LAND LLC,Cape Coral,FL,4221 Sw 25th Pl,33914,52
12071,Lee,FL,BARNHART PROPERTIES LLC,Cape Coral,FL,2644 Fairmont Cove Ct,33991,50
12071,Lee,FL,BAF 4 LLC,Austin,TX,401 Congress Ave Fl 33,78701,49
12071,Lee,FL,LENNAR HOMES LLC,Fort Myers,FL,10481 Ben C Pratt 6 Mile Cypress Pkwy,33966,45
12071,Lee,FL,UNITY DEVELOPMENT INVESTMENTS LLC,Key Biscayne,FL,755 Crandon Blvd,33149,44
12071,Lee,FL,SONNY CAPITAL GROUP LLC,Northbrook,IL,450 Anthony Trl,60062,44
12071,Lee,FL,TRA MY LAND LLC,Cape Coral,FL,1242 Sw Pine Island Rd Ste 42,33991,43
12071,Lee,FL,AMERICAN PRIME LLC,Miami,FL,6100 Waterford District Dr Ste 410,33126,43
12071,Lee,FL,PENTON PROPERTY GROUP LLC,Fort Myers,FL,12600 World Plaza Ln Ste 63,33907,41
12071,Lee,FL,DR HORTON INC,Fort Myers,FL,10545 Ben C Pratt 6 Mile Cypress Pkwy Ste 200,33966,40
12071,Lee,FL,BEATTY BUILDERS SITE ACQUISITION INC,Cape Coral,FL,1516 Sw 32nd Ter,33914,38
12071,Lee,FL,MARONDA HOMES LLC OF FLORIDA,Fort Myers,FL,2286 W 1st St,33901,31
12071,Lee,FL,HAI PERVEZ,Northbrook,IL,1091 Pfingsten Rd,60062,31
12071,Lee,FL,GOKCE CAPITAL LLC,Menands,NY,1060 Broadway # 1359,12204,30
12071,Lee,FL,LGI HOMES-FLORIDA LLC,Spring,TX,1450 Lake Robbins Dr Ste 430,77380,29
12071,Lee,FL,B & G LANDHOLDINGS LLC,Fort Myers,FL,6150 Diamond Centre Ct Unit 801,33912,28
12071,Lee,FL,DR HORTON INC,Fort Myers,FL,10545 Ben C Pratt Six Mile Cypress Pkwy,,28
12071,Lee,FL,SGV LOTS LLC,Cape Coral,FL,1210 Del Prado Blvd S,33990,27
12071,Lee,FL,HOME MERRIT LLC,Sheridan,WY,30 N Gould St Ste R,82801,26
12071,Lee,FL,FRANCONIA REAL ESTATE SERVICES INC,Parsippany,NJ,5 Woodhollow Rd Ste 1,7054,25
12071,Lee,FL,RACCAH HOLDINGS LLC,Miami,FL,2875 Ne 191st St Ste 601,33180,23
12071,Lee,FL,VICENA LLC,Orlando,FL,330 E Central Blvd,32801,23
12071,Lee,FL,SMOLKOVIC JONATHAN,West Palm Beach,FL,12300 61st St N,33412,23
12071,Lee,FL,BG VENTURES INVESTMENT REAL ESTATE III LLC,Saint Petersburg,FL,7901 4th St N Ste 300,33702,22
12071,Lee,FL,HOME DISCOUNTERS LLC,Delray Beach,FL,1002 Del Harbour Dr,33483,21
12071,Lee,FL,ETN INVESTMENT GROUP LLC,Sheridan,WY,30 N Gould St Ste R,82801,21
12071,Lee,FL,EAGLETREE HOLDINGS LLC,San Clemente,CA,63 Via Pico Plz,92672,21
12071,Lee,FL,NAJMI REALTY LLC,Brooklyn,NY,290 Mcguinness Blvd,11222,20
12071,Lee,FL,REALTY VENTURES LLC,Tampa,FL,10312 Marchmont Ct,33626,18
12071,Lee,FL,RT CONSULTING SERVICES LLC,Orlando,FL,5749 Westgate Dr Ste 203,32835,16
12071,Lee,FL,PAXSON LLC,West Palm Beach,FL,2240 Bay Village Ct,33410,16
12071,Lee,FL,PGY REAL ESTATE INVESTMENTS & DEVELOPMENTS LL,Miramar,FL,7951 Riviera Blvd Ste 101,33023,15
12071,Lee,FL,ECO SOLAR COMPANY LLC,Gotha,FL,9907 8th St,34734,15
12071,Lee,FL,JAJ DONG HOMES INC,Fort Myers,FL,9950 Via San Marco Loop,33905,15
12071,Lee,FL,DSD HOMES INC,Lehigh Acres,FL,5781 Lee Blvd,33971,15
12071,Lee,FL,TERRAINS TRUST,Miami,FL,4019 Nw 25th St Ste 200,33142,15
12071,Lee,FL,MARAM DEVELOPMENT SOLUTIONS LLC,Davie,FL,14641 Jockey Cir N,33330,14
12071,Lee,FL,JEFFERSON LAND PARTNERS LLC,Port Saint Lucie,FL,11223 Sw Sea Bluff Way,34987,14
12071,Lee,FL,SIMPLEX GROUP TD LLC,Osprey,FL,431 N Shore Dr,34229,14
12071,Lee,FL,ONVIGORE REAL ESTATE HOLDINGS LLC,Miami,FL,848 Brickell Ave Ste 620,33131,14
12071,Lee,FL,LEE LAND TRUST,Davie,FL,4301 S Flamingo Rd Ste 106,33330,14
12071,Lee,FL,DGI DEVELOPMENT LLC,Miami Gardens,FL,20600 Nw 47th Ave,33055,13
12071,Lee,FL,LAND FACTORY USA LLC,Miami,FL,6890 Sw 19th St,33155,13
12071,Lee,FL,DAT TRAM LLC,Orlando,FL,11779 Language Way,32832,13
12071,Lee,FL,NOW HOMES COMPANY LLC,Windermere,FL,11325 Via Andiamo,34786,13
12071,Lee,FL,GMG LAND HOLDINGS LLC,Fort Myers,FL,12601 New Brittany Blvd,33907,12
12071,Lee,FL,STEEPLECHASE VENTURES,Media,PA,2540 N Providence Rd,19063,12
12071,Lee,FL,CAH SWFL LAND HOLDINGS LLC,Fort Myers,FL,6330 Techster Blvd,33966,12
12071,Lee,FL,RYAN RICE INDUSTRIES LLC,Saint Augustine,FL,417 Gerona Rd,32086,12
12071,Lee,FL,STRONGHOLD REAL ESTATE LLC,Miami,FL,15550 Sw 143rd Ter,33196,12
12071,Lee,FL,PARADISE LAND MANAGEMENT GROUP INC,Cape Coral,FL,3140 Attridge Ln,33993,11
12071,Lee,FL,DIRECTED TRUST,Phoenix,AZ,3033 N Central Ave Ste 400,85012,11
12071,Lee,FL,PARKWAY PROPERTIES LLC,Shelbyville,KY,720 Mount Eden Rd,40065,10
12071,Lee,FL,VILLAGE CAPITAL & INVESTMENT LLC,Henderson,NV,2550 Paseo Verde Pkwy Ste 100,89074,10
12071,Lee,FL,TARPON PROS LLC,Fort Myers,FL,4575 Via Royale Ste 206,33919,10
12071,Lee,FL,GREEN SUN HOMES LLC,Lehigh Acres,FL,410 Lee Blvd,33936,10
12071,Lee,FL,AR GROUP DEVELOPMENT CORP,Delray Beach,FL,1845 Sw 4th Ave Ste A10,33444,10
12071,Lee,FL,ROYAL SOUTHWEST HOLDINGS LLC,Cape Coral,FL,135 Sw 39th Pl,33991,10
12071,Lee,FL,LENNAR HOMES LLC,Fort Myers,FL,10481 6 Mile Cypress Pkwy,33966,10
12071,Lee,FL,DESOTO HOLDINGS INC,Fort Myers,FL,1665 Colonial Blvd,33907,10
12071,Lee,FL,DARIA US DEVELOPMENT LLC,Fort Myers,FL,1525 Hendry St,33901,10
12071,Lee,FL,UNCLE SAMS LAND LLC,Riverview,FL,11133 Bridgecreek Dr,33569,10
12071,Lee,FL,W28 PROP LLC,Miami Beach,FL,1521 Alton Rd,33139,9
12071,Lee,FL,DL PROPERTY FUNDING LLC,Fort Myers,FL,12421 Muddy Creek Ln,33913,9
12071,Lee,FL,ORCAROOTS INC,South Barrington,IL,5 Buckthorn Rd,60010,9
12071,Lee,FL,KEYSTONE HOME INTEGRATION INC,Allentown,PA,1636 N Cedar Crest Blvd,18104,9
12071,Lee,FL,ROYAL SOUTHWEST HOLDINGS LLC,Fort Myers,FL,6214 Presidential Ct,33919,9
12071,Lee,FL,WISE CHOICE LAND LLC,Plymouth,MI,1098 Ann Arbor Rd W,48170,9
12071,Lee,FL,PRATHER HOLDINGS LLC,Venice,FL,200 Tamiami Trl N Ste H,34285,8
12071,Lee,FL,FIVE-STAR INVESTMENT GROUP LLC,Fishers,IN,11650 Olio Rd Ste 1000,46037,8
12071,Lee,FL,DR HORTON INC,Fort Myers,FL,10541 Ben C Pratt Six Mile Cypress Pkwy # 100,33966,8
12071,Lee,FL,VM PRONTO LLC,Austin,TX,401 Congress Ave Fl 33,78701,8
12071,Lee,FL,EZ BASED COMPANY LLC,Fort Myers,FL,12995 S Cleveland Ave Ste 52,33907,8
12071,Lee,FL,ELITE HOMES HOLDINGS LLC,Miami,FL,13701 Sw 31st St,33175,8
12071,Lee,FL,DRAGONFISH 51 LLC,Santa Ana,CA,2321 E 4th St # C500,92705,7
12071,Lee,FL,MARONDA HOMES LLC,Tampa,FL,3917 Riga Blvd,33619,7
12071,Lee,FL,ANCHOR COASTAL HOMES LLC,Ocean City,NJ,240 W Inlet Rd,8226,7
12071,Lee,FL,FULL PROPERTY CONSTRUCTION OF SW FL INC,Cape Coral,FL,115 Kismet Pkwy E,33909,7
12071,Lee,FL,WYNKOOP FLORIDA CONSTRUCTION III LLC,Greenwood Village,CO,5680 Greenwood Plaza Blvd,80111,7
12071,Lee,FL,SERVIS ONE INC,Titusville,PA,Po Box 517,16354,7
12071,Lee,FL,ABOVE HOMES CORPORATION,Naples,FL,6836 Il Regalo Cir,34109,7
12071,Lee,FL,ELEVATION CONSTRUCTION GROUP LLC,Boca Raton,FL,5550 Glades Rd Ste 500,33431,7
12071,Lee,FL,LENNAR HOMES LLC,Fort Myers,FL,6 Mile Cypress Pkwy,33966,7
12071,Lee,FL,CANAAN LAND LLC,Jacksonville,FL,841 Prudential Dr,32207,6
12071,Lee,FL,DIAMOND IMPERIUM LLC,Cape Coral,FL,2 Nw 13th Ave,33993,6
12071,Lee,FL,Q OFFERS-A LLC,Chicago,IL,135 S La Salle St Ste 2000,60603,6
12071,Lee,FL,SANCHEZ ENTERPRISE INVESTMENTS LLC,Naples,FL,6937 Everglades Blvd N,34120,6
12071,Lee,FL,PARCELA EBERT CORP,Pembroke Pines,FL,2285 Nw 170th Ave,33028,6
12071,Lee,FL,YG SWEET HOME LLC,New Port Richey,FL,12018 Exoria Ave,34654,6
12071,Lee,FL,BH MALKA FLORIDA INVESTEMENTS LLC,Cape Coral,FL,2542 Sw 29th Ter,33914,6
12071,Lee,FL,LABELLE DREAM HOMES PARTNERS LLC,Lehigh Acres,FL,909 Williams Ave,33972,6
12071,Lee,FL,RE SOLUTIONS GROUP LLC,Sheridan,WY,30 N Gould St Ste N,82801,6
12071,Lee,FL,ZEIDMAN & DAUGHTERS LLC,Lehigh Acres,FL,411 Lee Blvd Ste 2,33936,6
12071,Lee,FL,NF INVESTMENT GROUP INC,Miami,FL,19790 W Dixie Hwy,33180,6
12071,Lee,FL,GRE FLEX LLC,Cape Coral,FL,1210 Del Prado Blvd S,33990,6
12071,Lee,FL,WHITE RHINO HOME INVESTMENTS INC,Lehigh Acres,FL,1408 Wagner Ave,33972,6
12071,Lee,FL,NPOR FLORIDA LLC,Lakeland,FL,732 W Daughtery Rd,33809,6
12071,Lee,FL,FLORIDA COLONIAL TRUST,Cape Coral,FL,804 Nicholas Pkwy E Ste 2,33990,6
12071,Lee,FL,INVERSION EN FLORIDA USA INC,Doral,FL,2656 Nw 97th Ave,33172,6
12071,Lee,FL,SOUTHERLY SIDE OF US ROUTE 7 LLC,Milton,VT,Po Box 69,5468,6
12071,Lee,FL,BARNHART PROPERTIES LLC,Cape Coral,FL,2644 Fairmont Ct,33991,6
12071,Lee,FL,MBH TRUST,North Fort Myers,FL,2971 North Rd,33917,6
12071,Lee,FL,COASTEC USA LLC,Miami,FL,7950 Nw 53rd St Ste 324,33166,6
12071,Lee,FL,MFRY PROPERTIES LLC,Miami,FL,6725 Sw 130th Pl Apt 101,33183,6
12071,Lee,FL,LEWKUTZ DANIEL,Trussville,AL,6075 Enclave Pl,35173,6
12071,Lee,FL,GMG LAND HOLDINGS LLC,Fort Myers,FL,12601 New Brittany Blvd Bldg 19,33907,6
12071,Lee,FL,AFRI CORP,Cape Coral,FL,3330 Sw 27th Ave,33914,6
12071,Lee,FL,NEW CAPITAL SOLUTIONS LLC,Cape Coral,FL,2 Nw 13th Ave,33993,6
12071,Lee,FL,CRC DEVELOPMENTS LLC,Saint Petersburg,FL,7901 4th St N Ste 300,33702,5
12071,Lee,FL,PAGE PARK APARTMENTS LLC,Lakewood Ranch,FL,7409 Arrowhead Run,34202,5
12071,Lee,FL,OOPS I DID IT AGAIN LLC,Franklin,IN,1507 N Main St Ste G,46131,5
12071,Lee,FL,DR HORTON INC,Fort Myers,FL,10541 Ben C Pratt Six Mile Cypress Pkwy,33966,5
12071,Lee,FL,NEXT LEVEL REI HOLDINGS LLC,Apopka,FL,860 Lake Jackson Cir,32703,5
12071,Lee,FL,PENTON PROPERTY GROUP LLC,Fort Myers,FL,12600 World Plaza Ln,33907,5
12071,Lee,FL,COFER USA LLC,Weston,FL,321 Lakeview Dr Apt 203,33326,5
12071,Lee,FL,AM INVESTMENTS AND PROPERTIES FL LLC,Davie,FL,3325 S University Dr Ste 201,33328,5
12071,Lee,FL,TRIPLE DONG INVESTMENT LLC,Fort Myers,FL,2857 Via Campania St,33905,5
12071,Lee,FL,ROSEN PROPERTY HOLDINGS LLC,Sanibel,FL,1410 Sanderling Cir,33957,5
12071,Lee,FL,ARCANE HOLDINGS INC,Fort Myers,FL,12995 S Cleveland Ave Ste 52,33907,5
12071,Lee,FL,DAND RE LLC,Naples,FL,6549 Chestnut Cir,34109,5
12071,Lee,FL,NOA HOME LLC,Lehigh Acres,FL,233 Baize Ave S,33974,5
12071,Lee,FL,IRA S BARTON IRREV TRUST,Lake Mary,FL,751 Greybull Run,32746,5
12071,Lee,FL,COAST 2 COAST SALES CORP,Cape Coral,FL,4520 Skyline Blvd Apt 207,33914,5
12071,Lee,FL,LA 3 BROTHERS LLC,Fort Myers,FL,11710 Rolling Falls Bnd,33913,5
12071,Lee,FL,VVV INVESTMENTS LLC,Naples,FL,165 10th Ave Ne,34120,5
12071,Lee,FL,TRUSTED TERRA SOLUTIONS LLC,New Bedford,MA,81 Arlington St,2745,5
12071,Lee,FL,EST GROUP LLC,Bronx,NY,5680 Broadway,10463,5
12071,Lee,FL,FLYNN REAL ESTATE VENTURES LLC,Fort Myers,FL,115 Montrose Dr,33919,5
12071,Lee,FL,SWFL DEVELOPMENT INC,Bonita Springs,FL,25482 Stillwell Pkwy,34135,5
12071,Lee,FL,LEECO INVESTMENT LLC,Windermere,FL,10469 Down Lakeview Cir,34786,4
12071,Lee,FL,ROWSHAN ENTERPRISES LLC,Fort Myers,FL,12580 Allendale Cir,33912,4
12071,Lee,FL,FLORIDA SELL NOW LLC,Naples,FL,801 Anchor Rode Dr,34103,4
12071,Lee,FL,BLUE LOCKER HOLDINGS LLC,Saint Petersburg,FL,4546 3rd Ave N,33713,4
12071,Lee,FL,Y & G BUILDERS LLC,Cape Coral,FL,115 Nw 2nd Ave,33993,4
12071,Lee,FL,AEA MASS LLC,Davie,FL,12883 Grand Oaks Dr,33330,4
12071,Lee,FL,LJM ALONSO HOMES LLC,Cape Coral,FL,1808 Ne 33rd Ter,33909,4
12071,Lee,FL,LAND QUEST HOLDINGS LLC,Naples,FL,4075 Pine Ridge Rd Ste 14,34119,4
12071,Lee,FL,AF INVESTMENTS LLC,Miami,FL,10471 N Kendall Dr Ste B100,33176,4
12071,Lee,FL,SHADY GROVE RETIREMENT 401K PLAN,Raleigh,NC,102 Mantle Ct,27607,4
12071,Lee,FL,GMCRE HOLDINGS LLC,Immokalee,FL,2035 Bell Cir,34142,4
12071,Lee,FL,BLUE RIDGE EQUITIES INC,Saint Petersburg,FL,204 37th Ave N,33704,4
12071,Lee,FL,AV ENGINEERING ENTERPRISES INC,Miami,FL,13351 Sw 36th St,33175,4
12071,Lee,FL,P & C WEALTH LLC,Miami,FL,14384 Sw 161st St,33177,4
12071,Lee,FL,GOLD IN NAPLES INC,Naples,FL,580 11th St N,34102,4
12071,Lee,FL,TRIPP CONSULTANTS LLC,Fort Myers,FL,3731 Mcgregor Blvd,33901,4
12071,Lee,FL,RAMO PROPERTIES INCORPORATED,Hallandale Beach,FL,1755 E Hallandale Beach Blvd Unit 603e,33009,4
12071,Lee,FL,YUDANAMI LLC,Lehigh Acres,FL,4324 12th St W,33971,4
12071,Lee,FL,CAH - SWFL LAND HOLDINGS LLC,Fort Myers,FL,6330 Techster Blvd,33966,4
12071,Lee,FL,REVITALIZE HOMES LLC,Fort Myers,FL,2242 Gorham Ave,33907,4
